label sentence1
0,<포피염:disease>은 어떤 질병인가?
0,<포도막염:disease>은 왜 생기는 것이야?
0,<폐혈전증:disease>은 어떤 것이 원인이 되어서 발생하지?
0,<폐좌상:disease>은 어떤 질병인가요?
0,<폐수증:disease>은 또 뭐야?
0,<폐렴:disease>인지 알수 있는 방법이 있을까?
0,<폐의 종양:disease>이 있다면 어떻게 나타나요?
0,<팔꿈치 관절의 골절:disease>은 왜 생기나?
0,<파보바이러스 감염:disease>은 왜 생겨나?
0,<퇴행성 관절염:disease>은 어떻게 발발하는 질병이야?
0,<톡소플라즈마증:disease>은 어떤 질병이고 왜 발생해?
0,<충치:disease>에 주된 요인에 대해 설명이 필요해요
0,<출혈성 위장염:disease>이 뭔지에 대해 설명해 주겠니?
0,<출산 후 저칼슘혈증:disease>이 뭔가요?
0,<철결핍성 빈혈:disease>이란?
0,<천장관절:disease>이 왜 <탈구:disease> 되나?
0,<척수 종양:disease>이 생기는 이유는?
0,<척수가 손상:disease>되면 어떻게 됨?
0,<척수 공동증:disease>에 대한 설명좀
0,<척수 공동증:disease>에 대해 알고 싶네여
0,<질증생:disease>이 뭐죠?
0,<질염:disease>은 왜 생기나요?
0,<진드기에 의한 마비:disease>도 있음?
0,<지혈장애:disease>라는 것은 어떻게 생겨?
0,<지알디아:disease>라는 말이 어려운데 설명해줄래?
0,<지루증:disease>은 어떤 것이 원인?
0,<지간염:disease>은 대체 뭔가요?
0,<중이염:disease>이 무엇인가?
0,<중독:disease>으로 발생하는 것들은?
0,<중독:disease>이 정확히 뭘 말하는 거야?
0,<주름으로 인해서 생기는 피부병:disease>도 존재해?
0,<체리아이:disease>는 처음듣는데 뜻이 뭔가요?
0,<전정기관이 손상:disease>을 입으면 어떻게 되나요?
0,<전정계의 이상:disease>이 있으면 어떻게 되는가?
0,<전염성 설사:disease>는 어떤것이 원인이지?
0,<전염성 감기:disease>는 어떻게 발발해?
0,<전십자인대:disease>의 손상을 입었을 때 어떻게 보이나요?
0,<전립선 비대:disease>는 대체 어떤 것인가?
0,<전립선 낭포:disease>는 어떤 것이 원인이 되는가?
0,<저작근염:disease>과 같은 말이 뭐지?
0,<장폐색:disease>이 어떤 것이지?
0,<장염:disease>에 대한 판단 기준은?
0,<장관기생충 설사:disease>걸리면 어떤 증상 보여?
0,<장중첩:disease>이 정확히 어떤 건가요?
0,<자궁축농증:disease>의 정의
0,<자가 면역반응:disease>은 왜 생겨?
0,<인플루엔자:disease>는 어떻게 하면 걸리지?
0,<인슐린 종양:disease>에 주된 원인은?
0,<인두연하장애:disease>는 왜 생기나요?
0,<이첨판폐쇄부전:disease>이 뭔지좀 알려주겠니?
0,<이물 섭취:disease>도 질병이야?
0,<이개혈종:disease>은 가물가물한데 정확히 뭐야?
0,<이 감염증:disease>은 뭐에 의해서 감염되는 거야?
0,<유선 종양:disease>은 어떻게 걸리나요?
0,<유루증:disease> 판단법
0,<위궤양:disease>이 있을 시에 나타나는 증상들은?
0,<유루증:disease>의 예방법은?
0,<위이물:disease>은 위에 이물이 있다는 거야?
0,<위염:disease>에 대한 깊이있는 설명이 필요해
0,<위 확장-염전:disease>이 뭔지에 대해 알고 싶네만
0,<울혈성심부전:disease>이 무엇인가?
0,<용혈성 빈혈:disease>인지 어떻게 알아보지?
0,<요로결석:disease> 진단법도 있어?
0,<외인성 췌장종양:disease>은 뭐가 원인인가요?
0,<외이염:disease>은 어디에서 발생하는 질병이야?
0,<염증성 장질환:disease>이란
0,<염좌:disease> 예방법에 대한 설명 필요해
0,<열사병:disease>은 햇빛을 어느정도 받아야 발생해?
0,<어깨관절이 탈구:disease>되면 어떻게 되죠?
0,<양성 직장 협착:disease>은 무엇인가여?
0,<알러지성 피부염:disease>이 뭔지에 대해 알려주게
0,<안면신경마비:disease>가 걸리면 어떻게 됩니까?
0,<안구탈출:disease>은 눈이 실제로 빠진거야?
0,<안검염:disease>의 정의
0,<안검내반증:disease>이 뭐임?
0,<알러지성 피부염:disease>이 나타나는 원인은?
0,<안충:disease>은 왜 생기지?
0,<안면신경마비:disease>가 어떤 것인지 자세히 알고 싶네요
0,<안구탈출:disease>이 뭔지 자세히 알고 싶어
0,<안검염:disease>이 뭔지 알고 싶구만
0,<안검내번:disease>은 또 뭐야?
0,<안검내반증:disease>에 대한 설명이 필요해
0,<아토피성 피부염:disease>에 원인에 대해 알고 싶네
0,<심장 사상충 감염증:disease>은 무엇이 원인인가요?
0,<심실중격 결손증:disease>은 어떤 병인가요?
0,<심부전:disease>이 정확히 뭘까요?
0,<신부전:disease>이 만성이면 어떻게 됨?
0,<신부전:disease>이 있을시 발생하는 증상은?
0,<신경 손상:disease>이 있으면 몸이 어떻게 됨?
0,<식이성 설사:disease>란?
0,<식이 알레르기:disease> 증상
0,<식분증:disease>은 무엇이 원인일까?
0,<식도협착:disease>에 대한 설명을 해주면 좋겠어
0,<식도종양:disease>에 대한 설명을 해줄래?
0,<식도염:disease>에 대한 설명이 필요합니다
0,<식도열공허니아:disease>는 듣도 보도 못한 병인데 뭐야?
0,<식도의 이물:disease>은 어떤 병이야?
0,<속눈썹의 이상:disease>이 있다면 어떻게 보여요?
0,<소화기 종양:disease>에 대한 설명필요
0,<소장 종양:disease>에 대해 자세히 알고싶어
0,<세균성 수막뇌염:disease>은 어떻게 발생하나?
0,<세균성 설사:disease>가 왜 발생해?
0,<섬유연골성 색전증:disease>이란 어떤 질병이지?
0,<서혜부 탈장:disease>은 뭐가 원인이 되어서 발생해?
0,<삼차신경마비:disease>란?
0,<살모넬라증:disease>에 걸리면 어떤식으로 보여져요?
0,<빈혈:disease>에 걸리면 어떻게 보여?
0,<비타민 결핍증:disease>일 때 나타나는 모습은?
0,<비염:disease>에 걸렸을 때 증상은?
0,<비만:disease>의 제일 큰 요인이 뭘까?
0,<비 종양:disease>이 뭔가?
0,<부갑상선기능저하증:disease>이 있는지 판단방법은?
0,<복부 비장혈관육종:disease>은 어떤 질병이야?
0,<복막염:disease>은 도대체 뭐야?
0,<벼룩 감염증:disease>이 뭐에요?
0,<범골염:disease>이 뭔지 알어?
0,<백신 부작용:disease>은 어떤 것이지?
0,<백내장:disease>이 걸리는 요인들을 설명해줘.
0,<백내장:disease>의 증상은?
0,<방광에 종양:disease>이 있는데 왜 그런 걸까?
0,<발작:disease>을 자주 일으키는데 어떤걸 조심해야 할까요?
0,<발뒤꿈치가 골절:disease>되었는데 뭘 조심해야 해?
0,<바베시아증:disease>은 어떤 질병일까요?
0,어디선가 들어봤는데 <망막박리:disease>가 뭐지?
0,<말초신경초 종양:disease>에 대한 원인이 알고 싶어
0,<말라세지아 피부염:disease>에 대해서 설명 부탁해요
0,<마미증후군:disease>에 대한 자세한 설명이 필요해요
0,<림프구성 형질세포성 장염:disease>이 대체 뭐죠?
0,<라임병:disease>의 주된 원인
0,<디스크 척수염:disease>은 어떤 질병이죠?
0,<동맥관열림증:disease>이 정확히 뭔가요?
0,<대퇴가 골절:disease> 됐다는데 뭐가 원인일까요?
0,<대장에 종양:disease>이 왜 있는 걸까?
0,<당뇨성 케톤산증:disease>이 뭘까?
0,<당뇨병:disease>에 영향을 많이 주는 것은?
0,<담낭점액종:disease>에 대해 간략히 설명부탁
0,<담낭에 염증:disease>이 왜 생기는 걸까요?
0,<담관에 염증:disease>이 있는 이유가 뭘까요?
0,<담관계의 이상:disease>이 있는 원인
0,<늑골골절:disease>의 원인이 뭘까요?
0,<뇌혈관 사고:disease>가 일어나면 어떻게 해야해?
0,<뇌종양:disease>에 대해 자세한 설명이 듣고싶엉
0,<뇌수두증:disease>은 머리가 작다는 거야?
0,<농피증:disease>은 어떤 것이 원인이지?
0,<녹내장:disease> 위험성에 대해 알려줘
0,<노령성 핵경화:disease>는 처음 들어봤는데 그게 뭐죠?
0,<노령성 전정계 증후군:disease>이 어떤 질병이죠?
0,<내이염:disease>이 뭔가요?
0,<내분비성 탈모증:disease>이 뭐고 원인은 뭐야?
0,<난산:disease>에 원인은?
0,<기흉:disease>은 어떻게 걸려?
0,<기생충한테 감염:disease> 안되는 방법
0,<기관협착:disease>은 대체 어떠한 질병인가요?
0,<기관허탈:disease>에 대한 설명이 필요해
0,<기관지염 만성:disease> 예방법
0,<귀진드기에 감염:disease>되면 <외이염:disease>에 걸려?
0,<구충 감염:disease>이 뭔지 알려주겠어?
0,<구비강누공:disease>에 대한 설명이 필요해
0,<구내염:disease>에 대해 설명부탁해
0,<구강 종양:disease>에 대해 자세히 설명해줘
0,<괴사성 수막뇌염:disease>은 또 무슨 질병이야?
0,<광견병:disease>에 안걸리려면 어떻게 해야하지?
0,<관절염:disease> 예방법 알려주삼
0,<골절:disease> 예방하는법
0,<골연골증:disease>은 뭐가 원인이야?
0,<골반 골절:disease>은 어떻게 생겨나?
0,<고혈압:disease>의 원인을 알려줘
0,<고관절 형성부전:disease>이 어떤 질병임?
0,<고관절이 탈구:disease> 되었는지 어떻게 알지?
0,<고관절 이형성증:disease>이 대체 무엇인가요?
0,<강아지:animal>가 <경추 디스크:disease>인지 어떻게 판단해?
0,<경골 골절:disease>이 안되려면 어떻게 해야해?
0,<결장염 급성:disease>에 대한 얘기를 듣고 싶어요
0,<결막염:disease>에 대해 자세히 알고싶어
0,<거대식도증:disease>이란?
0,<개 음식 과민증:disease>이 무슨 질병인지 알 수 있을까?
0,<갑상선기능 저하증:disease>이 걸렸을 때 증상은?
0,<감염성 피부염:disease>인지 어떻게 알수 있어?
0,<감염성 뇌수막염:disease>은 대체 어떤 병인가요?
0,<간염 만성:disease>인 <강아지:animal>가 있는데 뭘 조심해야 할까요?
0,<간성뇌증:disease>은 처음 듣는데 무슨 질병인가요?
0,<간문맥 단락:disease>이 뭐죠?
0,<각막염:disease> 진단법 알려줘
0,<가스트린종:disease> 걸린 <고양이:animal> 뭐 조심해야해?
0,<내이염:disease>에 대해 설명해줘
0,<난산:disease> 정보
0,<기흉:disease>에 대한 정보
0,<기생충 감염:disease>은 어떻게 하면 걸려?
0,<기관협착:disease>에 대해 알고싶네
0,<기관허탈:disease>이 뭔가?
0,<강아지 피부병:disease>
0,<식분증:disease>이 뭐꼬.
0,<발정:disease>도 병이야?
0,<빈혈:disease> 증상.
0,<백내장:disease> 진단법.
0,<반려견:animal> <백신 부작용:disease>에 대해 알려줘.
0,<구충 감염:disease> 예방법.
0,<고혈압:disease> 예방법.
0,<항문주위누공:disease>이 뭐꼬.
0,<식이성 설사:disease>가 뭐야?
0,<위이물:disease>인가 거시긴가 그게 뭐유.
0,<소형견:animal>들은 노견이 되면 무조건 <심장병:disease>에 걸리는지
0,<강아지:animal>도 <디스크:disease>에 걸리나요?
0,<홍역:disease>에 걸리면 나타나는 증상
0,갑자기 <심정지:disease>가 왔을 때 대처 방법은?
0,<강아지:animal> <탈모:disease> 예방은 어떻게 해야하는지
0,<고관절 탈구:disease> 예방에 미끄럼방지 매트를 깔아주는 게 좋을까요?
0,<신부전:disease> 있는 <강아지:animal>가 먹지 말아야 할 음식이 있을까요?
0,<폐부종:disease>이란?
0,<장염:disease>인거같아. 장염에 대해 더 알려줘.
0,<위염:disease>은 어떤 증상을 보이지?
0,<척수가 손상:disease>되면 어떤 증상이 있지?
0,<충치:disease>는 어떻게 알아보는지 알려줘.
0,<피부 종양:disease>에 대해 알려줘.
0,<폐렴:disease> 증상은?
0,<흑색종:disease>이란?
0,<가스트린종:disease>에 대해 알려주세요.
0,입냄새가 심하면 <구내염:disease>인건가요?
0,<골절:disease>되면 어떤 증상을 보이나요?
0,<이 감염증:disease> 증상에 대해 알 수 있을까?
0,생식기 질병에 뭐가 있어?
0,<유루증:disease>은 눈 질병이야?
0,<이개혈종:disease>이 어떤 질병인지 알려줘
0,<요로결석:disease>에 대해 알고 싶어
0,<식이 알러지 피부병:disease>이 대체 뭐야?
0,<복막염:disease>이 뭔지 설명해줘
0,<바베시아증:disease>이 뭔지 좀 알려줄래?
0,<라임병:disease>에 대해 알고 싶어
0,<녹내장:disease>이 뭔지 설명좀 해줄래?
0,<기흉:disease>이 뭔지 알고 싶어
0,<기관지염_만성:disease>에 대해 설명좀 부탁해
0,<구비강누공:disease>이 뭐야?
0,<이개혈종:disease>에 대해 자세히 알려주세요
0,<유류증:disease>이 뭔데요?
0,<범골염:disease>은 어떤 질병인가
0,<강아지:animal>가 <간질:disease>에 걸렸을 때 먹지 말아야 할 음식 알려주세요.
0,<고양이:animal> <당뇨병:disease>에 대해 설명해주세요
0,<담낭염:disease>에 대해 알려주세요
0,<노견:animal>에게 <녹내장:disease>은 더 치명적인가요?
0,<내이염:disease>에 대해 설명해주세요.
0,<기흉:disease> 증상엔 어떤 것이 있나요?
0,<고양이:animal> <기생충 감염:disease>되었을 때 대처 방법
0,<강아지:animal> <구충 감염:disease> 예방법
0,<광견병:disease>?
0,평소에 <고혈압:disease>을 예방하려면 어떻게 해야 하나요.
0,<켄넬코프:disease>란 무엇이고 예방방법은?
0,<충치:disease>를 예방하는 좋은 방법이 있어?
0,<진드기 마비:disease>가 발생하면 나타나는 증상들은 뭐가 있을까?
0,인간 감기랑 <강아지:animal> <감기:disease>는 다른 건가요?
0,<간염:disease>이 당장 병원에 가야할만큼 위험한 질병인가요?
0,<간문맥 단락:disease>이 뭔가요
0,<간 종양:disease>이 얼마나 심각한 질병인가요?
0,<각막염:disease>이 어떤 질병인가요?
0,<각막궤양:disease>이란?
0,<가스트린종:disease>이 무엇인가요?
1,<강아지:animal> <비만:disease> 어떻게 하면 빨리 사라지나요?
1,<충치:disease>가 많은데 어떤 치료받아야해?
1,<난산:disease>에 대한 치료법좀 알려주면 좋겠어
1,<경추 디스크:disease>라는데 수술 말고 다른 치료법 있을까?
1,<감염성 피부염:disease>은 어떤 치료들이 필요해?
1,<감기:disease> 걸린 것 같은데 어떻게 빨리 나을까?
1,<개 음식 과민증:disease>은 무슨 치료로 나을 수 있어?
1,<결막염:disease>은 어떻게 하면 나을까요?
1,<골반 골절:disease>이 있다는데 어떤 치료들이 가능할까?
1,<기관협착:disease>은 치료법이 뭐야?
1,<광견병:disease>에 걸린 것 같은데 어떻게 해야 함?
1,<기흉:disease>에 걸린 <강아지:animal>는 어떤 조치가 필요해?
1,<난산:disease>에 걸리면 어떻게 해야해?
1,<뇌수두증:disease>은 어떻게 하면 빨리 나을까요?
1,우리 <고양이:animal>가 <담낭염:disease>에 걸려서 아파하는데 어떻게 하면 낫죠?
1,<내이염:disease> 빨리 낫는 치료법 빨리 알려줘
1,<뇌수두증:disease>은 어떻게 하면 빨리 병이 완화될까?
1,<녹내장:disease>은 어떤 방법으로 나을 수 있어?
1,어디에 부딫혀서 <뇌손상:disease>이라는데 무슨 치료 받아야해?
1,<디스크 척수염:disease>에 고통스러워 하는데 어떻게 해야 빨리 건강해져?
1,<마미증후군:disease>이라는 병은 무슨 치료 받아야 해?
1,<당뇨병:disease>은 <강아지:animal>가 어떤 치료를 받아야 할까?
1,<대장종양:disease> 병은 어떻게 치료가 가능할까?
1,<라임병:disease>은 어떻게 치료할수 있어?
1,<고양이:animal>가 <백내장:disease>이라는데 어떤 치료가 필요해보여?
1,<복막염:disease>은 어떻게 치료가 가능해?
1,우리집 <고양이:animal>가 <비염:disease>인데 어떤 조치가 필요하죠?
1,<강아지:animal> <빈혈:disease>에 걸렸는데 어떤 치료들을 해야 할까요?
1,<강아지:animal> <속눈썹 이상:disease>이 있는데 어떤 치료를 받아야 하죠?
1,<아토피:disease>가 있는 것으로 보이는 데 어떻게 하면 빨리 나을까?
1,<알러지성 피부염:disease>이 있는 것 같은데 어떤 치료를 받아야 할까?
1,<고양이:animal> <슬개골이 자꾸 탈구:disease>되는데 어떤 조치가 필요할까요?
1,<강아지:animal>가 <심부전:disease>이 있는데 어떤 치료와 관심이 필요해?
1,키우는 <강아지:animal> <신경이 손상:disease> 되었는데 빨리 수술해야 할까요?
1,<고양이:animal>가 <안검내빈:disease>인데 제일 좋은 치료법이 뭔가요?
1,<강아지:animal> 눈이 자꾸 빠질려고 하는데 어떤 치료가 필요할까요?
1,요즘 날씨가 더워서 <강아지:animal>가 <열사병:disease>에 걸렸는데 어떻게 해야 할까요?
1,<이 감염증:disease>에 걸린 <강아지:animal>는 어떤 치료가 필요해요?
1,<강아지:animal>가 <전염성 감기:disease>에 걸렸는데 어떻게 해야 할까요?
1,<고양이:animal> <전립선 낭포:disease>라는데 어떻게 하면 좋죠?
1,<췌장염:disease> 빨리 나을 수 있는 좋은 방법 알려줘.
1,<치은염:disease> 치료방법은?
1,<팔꿈치 관절이 골절:disease>되었는데 물리치료말고 다른 것도 필요해요?
1,<켄넬코프:disease>라는 병인데 어떻게 해야 할까요?
1,<흑생종:disease>은 어떻게 해야 낫나요?
1,<강아지:animal> <회음이 탈장:disease>되었는데 무슨 치료가 필요할까요?
1,<홍역:disease> 걸렸는데 해결 방안좀 줘
1,<항문낭염:disease> 치료방법좀 알려줘
1,<강아지:animal> <피부의 종양:disease>이 있다는 데 입원 치료 해야 할까요?
1,<쿠키:name>가 <폐혈전증:disease>이라는데 수술말고 다른 치료가 있을까요?
1,<강아지:animal>가 <폐렴:disease>이 걸렸는데 어떤 조치가 필요해요?
1,<고양이:animal>가 <물혹:disease>이 잡히는데 어떻게 치료하나요?
1,<강아지:animal> <충치:disease>가 많은데 어떻게 해야 될까요?
1,<척수 손상:disease>인데 빨리 나으려면 어떻게 해야 해?
1,<강아지:animal>가 <지혈장애:disease>가 있는데 치료방법이 어떻게 될까여?
1,<강아지:animal> <십자인대가 파열:disease>되었는데 수술치료 해야 될까요?
1,<장폐색:disease>은 수술로만 치료될까요?
1,<장염:disease>은 어떻게 치료해요?
1,<강아지:animal>한테 <염좌:disease>가 있는데 어떤 식으로 치료해야 되나요?
1,<고양이:animal>가 <인플루엔자:disease>에 걸렸는데 어떤 조치가 필요해요?
1,<강아지:animal> <이물을 섭취:disease>했는데 어떻게 조치해야 될까요?
1,<위염:disease> 치료법 여러개 알려줘
1,<강아지:animal>가 자꾸 <탈구:disease>가 되는데 어떤 치료가 필요해?
1,<신경손상:disease>이 있다는데 수술해야 치료 가능 할까요?
1,<강아지:animal>가 <알러지:disease>가 있는데 어떻게 해결하면 좋을까요?
1,<강아지:animal>가 <식도염:disease>인데 추천하는 치료법이 있나요?
1,<서혜부 탈장:disease>이라는 병은 치료방법이 어떻게 되나요?
1,<소장 종양:disease>이라는데 많이 안 좋은 건가요?
1,<비만:disease>은 운동만 하면 해결될까요?
1,<폐수종:disease>은 완치가 되나요?
1,<췌장염:disease>은 약으로도 치료가 가능한지
1,<질염:disease> 걸렸을 때 어떻게 해줘야 낫는지
1,<중이염:disease>은 약 먹으면 낫나요?
1,<강아지:animal>가 <장염:disease>에 걸렸는데 죽 쒀서 줘도 되는지
1,<장폐색:disease>오면 응급수술 해야하나요?
1,<살모넬라증:disease>이 다 나으려면 어떻게 관리해줘야 되나요?
1,<신부전:disease>에 좋은 약 추천해주세요
1,<심장병:disease>약은 얼마나 주기적으로 먹어야하나요?
1,<복막염:disease>이 나아지려면 무슨 치료를 받아야 할까요?
1,<발정:disease>에 치료 방법이 따로 있을까요?
1,<바베시아증:disease>은 약물치료 해야하나요?
1,<뇌종양:disease>은 방사선 치료가 답일까요?
1,<고혈압:disease> 치료 방법에 대해 알려주세요
1,<당뇨병:disease>에는 어떤 치료가 들어가야할까요?
1,<탈모:disease>치료는 꾸준히 해줘야 완치 가능한지
1,<기관허탈:disease>도 치료가 가능한 병인가요?
1,<진드기:disease>에 걸렸는데 약으로 충분히 치료 가능 하겠죠?
1,<구내염:disease>에 좋은 영양제 추천해주세요
1,<망막박리:disease> 수술 궁금해요
1,<뇌종양:disease> 아이한테 수술을 할지 방사선 치료를 할지
1,<고양이:animal>가 <유선종양:disease> 수술에 들어갔는데 수술시간은 얼마나 걸릴까요?
1,14살 아이  <슬개골 탈구:disease> 수술을 해도 될련지
1,<림프종:disease>에 걸렸는데 잇몸 수술해도 될까요?
1,<이개혈종:disease> 수술 치료가 있나요?
1,<외이염:disease> 치료는 오래걸리나요?
1,<요로결석:disease> 치료가 많이 아픈가요?
1,<중이염:disease> 치료법 중 부작용 없는 것은 무엇인가요?
1,<저작근염:disease> 부작용 없는 치료법.
1,<장폐색:disease> 치료 방법.
1,<정중첩:disease> 수술에 대해.
1,<장염:disease> 수술 치료.
1,<충치:disease> 치료.
1,<췌장염:disease> 걸렸을 때 받는 치료.
1,<치은염:disease> 걸렸을 때 치료법.
1,<치첨농양:disease> 치료법 종류.
1,<켄넬코프:disease> 치료법.
1,<크롬친화세포증:disease>에 걸렸을 때 받는 치료.
1,<톡소플라즈마증:disease>에 걸리면 입원해야 되나요?
1,<퇴행성 관절염:disease>의 치료는 어떤 것이 있나요?
1,<피보바이러스에 감염:disease>되면 어떤 치료를 받을 수 있나요?
1,<팔꿈치 관절 골절:disease> 치료기간.
1,<폐 종양:disease> 수술은 위험한가요?
1,<폐렴:disease> 치료에는 무엇이 있나요?
1,<폐수종:disease>의 치료 중에 수술이 있나요?
1,<폐좌상:disease>은 수술해야 하나요?
1,<펴혈전증:disease> 수술 여부.
1,<폐흡충감염기관염:disease>에 걸렸을 때 낫는 방법.
1,<포도막염:disease> 낫는 방법.
1,<포피염:disease> 치료.
1,<폰빌래브란트병:disease>의 치료는 어느정도 해야되나요?
1,<피부 종양:disease>을 고치는 방법은 무엇이 있나요?
1,<피부사상균증:disease>을 고치는 방법 알려줘.
1,<항문낭염:disease> 고치는 방법.
1,<항문주위누공:disease> 수술 해야되나요?
1,<허피스바이러스:disease> 걸렸을 때 치료법.
1,<혀 편평세포암종:disease> 치료에 대해 설명해줘.
1,<혈맥성 복수:disease> 치료법 알려줘.
1,<혈우병B:disease>의 치료법 알려주세요.
1,<호산구성 육아종:disease>의 치료법.
1,<홍역:disease>에 걸리면 어떻게 하나요?
1,<확장성 심근병증:disease>의 치료는 부작용이 없나요?
1,<환축추아탈구:disease>에 걸리면 어떤 치료를 하나요?
1,<회음 탈장:disease>에 걸렸을 때 수술이 필요한가요?
1,<회충에 감염:disease>되면 수술을 해야 하나요?
1,<횡경막 탈장:disease> 치료방법은 무엇이 있나요?
1,<후두 마비:disease> 치료법 알려줘
1,<후두 종양:disease> 치료.
1,<후천성 식도쇠약증:disease>의 치료는 어떤게 있나요?
1,<횽요추디스크:disease> 치료 과정은 어떻게 되나요?
1,<흑생종:disease> 치료는 얼마나 걸리나요?
1,<폐 종양:disease>은 어떻게 치료하나요?
1,<퇴행성 관절염:disease> 치료법.
1,<치아 물혹:disease>은 치료하기 어렵나요?
1,<척수 손상:disease>에 치료에는 얼마나 걸리나요?
1,<이 감염:disease> 됐을 때  치료하는 비용.
1,너 <피부사상균증:disease> 치료비용이나 진료비에 대해 아는 거 있어?
1,<심부전:disease> 치료하는 데 얼마나 들까요?
1,<강아지:animal> <비염:disease> 그거 코뿌리는 거 얼마야.
1,<치아에 물혹:disease> 생기면 이거 수술하는 데 얼마나 든대유?
1,우리 <멍멍이:animal> <피부 종양:disease> 치료법 알려도.
1,<거대식도증:disease> 걸리면 우째 해야합니까?
1,<망막박리:disease> 치료법 알려도.
1,<위궤양:disease> 치료법.
1,<강아지:animal> <췌장염:disease>은 우예 치료합니까?
1,<자가 면역 반응 이상:disease>이 왔을 때  해결방법 검색해줘.
1,<식이 변경에 의한 스트레스:disease>는 어떻게 경감시킬까요?
1,<전립샘 편평상피의 변성:disease>의 치료법에 대해 논하시오.
1,<바베시아증:disease> 이거는 큰병이고? 나을 수는 있는 병이가?
1,저는 원합니다. <흉요추디스크:disease> 치료법.
1,<살모넬라증:disease>인가? 이 병은 어떻게 해야 빨리 낫는다고 하대?
1,교통사고로 <뇌 손상:disease>이 왔다고 하더라구요. 이거 수술하면 나을 수 있는 거겠죠? 그렇죠? 그렇다고 해주세요. 네?
1,우리 딸내미 <자궁축농증:disease>에서 벗어나는 방법 알려주시면 감사하겠습니다.
1,<포피염증:disease> 낫는 법에 대해 난 원한다.
1,<고양이:animal> <기흉:disease>은 어떻게 치료해주시나요?
1,<발정:disease>은 치료 가능한 병이야?
1,<말초신경초 종양:disease>  이거 살 수 있는 건가요? 저 우리 애기 없으면 안 돼요 선생님.
1,<각막염:disease> 생겼을 때  빨리 없애는 방법 추천해주세요.
1,<안검염:disease> 낫게 해주세요.
1,<급성 결장염:disease>은 우째?
1,<신경손상:disease>은 어떻게 해야 하냐 정말. 속상하네.
1,<포도막염:disease>은 나을 수 있겠지?
1,<유루증:disease> 이거 큰 병 아니지? 치료 가능한거지? 그렇지?
1,<담낭점액종:disease>에서 벗어나는 법 알려줘
1,<전정계 이상:disease> 왔을 때 다시 건강해지는 법.
1,우리 애기 <전염성 간염:disease> 낫는 법 알려주세요.
1,<발작:disease>은 어떻게 대처해야 할까요.
1,선생님이 <디스크 척수염:disease>이라카던데  우짜면 좋겠습니까?
1,<거대식도증:disease>은 우예 합니꼬?
1,<피부종양:disease> 어떻게 처리해?
1,<농피증:disease>은 어떤 식으로 해결해?
1,<외이염:disease> 고치는 법 알려주세요.
1,<신부전:disease>은 치료가능한 병인가.
